published_wib,source,title,summary,link,q,dedup_key
2025-08-27 05:14:21+07:00,GoogleNews,"IHSG Sesi I Rehat di 7.929,290, Naik 0,30% Terinspirasi Saham BBCA, BREN dan DCII - stockwatch.id","IHSG Sesi I Rehat di 7.929,290, Naik 0,30% Terinspirasi Saham BBCA, BREN dan DCII stockwatch.id",https://news.google.com/rss/articles/CBMioAFBVV95cUxPT1RsQUZsWEZYazlEa3BDY1BUZmd5NmR2a1owNEUwYXZVLXhnWHd3aWRzTW5qdmJ2aVQyUlRxQlQ1bFZNTlVIT0l3aWZkSGtSMG9UX3BzRlMyVHE3V3dObmFKajFYcjVpd0tDcG8xSXVNYzJBOGwySGR1X3NVNWVsYzVxdWg3UEVNa0luNEVFNDlxajRfaG1YUmZ0a3g3Q1U3?oc=5,saham naik,https://news.google.com/rss/articles/CBMioAFBVV95cUxPT1RsQUZsWEZYazlEa3BDY1BUZmd5NmR2a1owNEUwYXZVLXhnWHd3aWRzTW5qdmJ2aVQyUlRxQlQ1bFZNTlVIT0l3aWZkSGtSMG9UX3BzRlMyVHE3V3dObmFKajFYcjVpd0tDcG8xSXVNYzJBOGwySGR1X3NVNWVsYzVxdWg3UEVNa0luNEVFNDlxajRfaG1YUmZ0a3g3Q1U3?oc=5
2025-08-27 05:13:31+07:00,GoogleNews,"IHSG Menguat ke 7.929,3 di Sesi Pertama, BRPT, MDKA, ADRO Jadi Top Gainers LQ45 - kontan.co.id","IHSG Menguat ke 7.929,3 di Sesi Pertama, BRPT, MDKA, ADRO Jadi Top Gainers LQ45 kontan.co.id",https://news.google.com/rss/articles/CBMirwFBVV95cUxObzNfbFVjR0M3aTJuUW9DbHc3SEhidXY1djFueV9PdXduWElRU1BFMzR1RFZiamR2RHlKelIwcFQzR2UzeEJXbHFlLWFIbjNzNFQ2MENmeldZWnBhNWVweXR3QnZnbVJJUEYxblRmdFBtamNxWXZ4eWF4dnRRWC1Fck9ORnZYWDJWME8teDZDS2Z1Y2Q0eTgzaXhIY1N2M3ZMdWdFbjR1QVlreG96M01B0gGnAUFVX3lxTE15ZnZJME1jM0VmWXBlNHlyNnEyUThVSUtxYmhIMkRyZVdreDdkdUtGX29keGRIS3JTSWx2S204WE9FYnlJZkZWUU5zc2IzZXh2S0NHM21JMXVSeUw0N0ZUdXJKWmJTSnJPZW1KUHYyVVN2cThOSmdJNEl1MWsyVFZhQnU5Mk12YjdHMWlSb2MzUE9LRmN1ekZLUUFfQjNwMnRYaFlwcjhR?oc=5,saham naik,https://news.google.com/rss/articles/CBMirwFBVV95cUxObzNfbFVjR0M3aTJuUW9DbHc3SEhidXY1djFueV9PdXduWElRU1BFMzR1RFZiamR2RHlKelIwcFQzR2UzeEJXbHFlLWFIbjNzNFQ2MENmeldZWnBhNWVweXR3QnZnbVJJUEYxblRmdFBtamNxWXZ4eWF4dnRRWC1Fck9ORnZYWDJWME8teDZDS2Z1Y2Q0eTgzaXhIY1N2M3ZMdWdFbjR1QVlreG96M01B0gGnAUFVX3lxTE15ZnZJME1jM0VmWXBlNHlyNnEyUThVSUtxYmhIMkRyZVdreDdkdUtGX29keGRIS3JTSWx2S204WE9FYnlJZkZWUU5zc2IzZXh2S0NHM21JMXVSeUw0N0ZUdXJKWmJTSnJPZW1KUHYyVVN2cThOSmdJNEl1MWsyVFZhQnU5Mk12YjdHMWlSb2MzUE9LRmN1ekZLUUFfQjNwMnRYaFlwcjhR?oc=5
2025-08-27 05:09:00+07:00,GoogleNews,"BI Rate Dipangkas, Bos Bank Mandiri (BMRI): Sinyal Positif bagi Dunia Usaha - Media Asuransi News","BI Rate Dipangkas, Bos Bank Mandiri (BMRI): Sinyal Positif bagi Dunia Usaha Media Asuransi News",https://news.google.com/rss/articles/CBMitAFBVV95cUxNMUw2X1k3M3c5SXpnNlRXNmpfSUNHcDdZV1J1MFFkbFNWeFZXWlhZWmMwZFpMdDN4Q250b2pfWm8yVFJqRHVBcEhjelhiSE4wV0FCdkdZQngwbU02TXAtcC1aUXYwdDBsbWFDM2FFWlhFallTVFJWS3VUWGpSdFRKQnBTWkRxcVo3SmpjMmFJMVYyWEs0MUVpQzh6Y2NaaFNsZ0hVUEI4bV9CVzVIUXhTWEdiY2E?oc=5,Berita emiten BMRI,https://news.google.com/rss/articles/CBMitAFBVV95cUxNMUw2X1k3M3c5SXpnNlRXNmpfSUNHcDdZV1J1MFFkbFNWeFZXWlhZWmMwZFpMdDN4Q250b2pfWm8yVFJqRHVBcEhjelhiSE4wV0FCdkdZQngwbU02TXAtcC1aUXYwdDBsbWFDM2FFWlhFallTVFJWS3VUWGpSdFRKQnBTWkRxcVo3SmpjMmFJMVYyWEs0MUVpQzh6Y2NaaFNsZ0hVUEI4bV9CVzVIUXhTWEdiY2E?oc=5
2025-08-27 04:47:39+07:00,GoogleNews,Clear Secure Luncurkan Gerbang Biometrik. Dampak Positif pada Saham? - bisnisupdate.com,Clear Secure Luncurkan Gerbang Biometrik. Dampak Positif pada Saham? bisnisupdate.com,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOT0J1NzF6LTYxNnhEeW9uZWFab1ZXMTRHM3oyeDFSODZZc3hSOF8tN1AwdU5uR2l2aE9Bejd6cF8yVk5KY1VqbEUwRUt1Zmh1QUFaTm9tMjRrcVhfVjhRSUFRZmJxMEhtR3dKX0N6MVc0aWVZdFh4OU9HQXpBeWNhckl6WFlocmE2S0JCV3J6eXlLNDZGellIc1docHZ6M1J0QUZEdUVrVkNBdw?oc=5,saham naik,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOT0J1NzF6LTYxNnhEeW9uZWFab1ZXMTRHM3oyeDFSODZZc3hSOF8tN1AwdU5uR2l2aE9Bejd6cF8yVk5KY1VqbEUwRUt1Zmh1QUFaTm9tMjRrcVhfVjhRSUFRZmJxMEhtR3dKX0N6MVc0aWVZdFh4OU9HQXpBeWNhckl6WFlocmE2S0JCV3J6eXlLNDZGellIc1docHZ6M1J0QUZEdUVrVkNBdw?oc=5
2025-08-27 04:44:00+07:00,GoogleNews,"BEI Hentikan Sementara Perdagangan saham JARR, MLPT, dan PSKT - Pasardana","BEI Hentikan Sementara Perdagangan saham JARR, MLPT, dan PSKT Pasardana",https://news.google.com/rss/articles/CBMinAFBVV95cUxPdlNOWE1Gc3BpcXFHeklCNlNnV243c0ktZGdpU3hOdmFDYzJYbGFvX3Q1aEo5T2NPNVBtcFVxZ0xmbXNvSTRBUHFSNURlMEhhelZwQ25UdHJINmZpNGl4Y0xDVHhQSmpmZHNnV2RYSFlFQVE3N2N3RGQ0SkdDR1B4ZFFySlkwRDh1Nk9OZTBCSnB3R1Y3TTlDdTRsV1A?oc=5,saham naik,https://news.google.com/rss/articles/CBMinAFBVV95cUxPdlNOWE1Gc3BpcXFHeklCNlNnV243c0ktZGdpU3hOdmFDYzJYbGFvX3Q1aEo5T2NPNVBtcFVxZ0xmbXNvSTRBUHFSNURlMEhhelZwQ25UdHJINmZpNGl4Y0xDVHhQSmpmZHNnV2RYSFlFQVE3N2N3RGQ0SkdDR1B4ZFFySlkwRDh1Nk9OZTBCSnB3R1Y3TTlDdTRsV1A?oc=5
2025-08-27 04:10:00+07:00,GoogleNews,"PGN Gandeng NeutraDC, Garap Biomethane dari Limbah Sawit - Warta Ekonomi","PGN Gandeng NeutraDC, Garap Biomethane dari Limbah Sawit Warta Ekonomi",https://news.google.com/rss/articles/CBMimAFBVV95cUxPUFFpbXNocFB0a1A0S1Zhd0VOOGNucEVDVHFGYnN5ZXpfSG5BZUpxT2pEUnRIZFN3Q2pubFVRMjQ5bENRcnZESWEyb2NzbHJMU0JWa2tzRHdlYjJILTlqeEFFeTVyNl9nRml6SlBQN0Itd19ZeGRHNXdZV3NITFMwMU9fQXVvUzJwbEM2T2NuLWpCWnd4M3kwYdIBngFBVV95cUxPc1N6Vk1Gd0hiUE1mSXg5dkhWVkNxMGZkZTc4aWd2RHRWQ3hqRTQ0M2tYWWxQVTNFaFFBNlVhemczeWpjM3lOd1FabE5kM21YVFdhWHU4QlpQeklobUFEUUZmR1AwdEN4UjZfQ2hJMTZvWHVZSDFWN2wteGpwNVNIU2p3aUFsN0hmVzhCRGNibW5tSi1TSmFPTUw0N3Zqdw?oc=5,Berita emiten PGAS,https://news.google.com/rss/articles/CBMimAFBVV95cUxPUFFpbXNocFB0a1A0S1Zhd0VOOGNucEVDVHFGYnN5ZXpfSG5BZUpxT2pEUnRIZFN3Q2pubFVRMjQ5bENRcnZESWEyb2NzbHJMU0JWa2tzRHdlYjJILTlqeEFFeTVyNl9nRml6SlBQN0Itd19ZeGRHNXdZV3NITFMwMU9fQXVvUzJwbEM2T2NuLWpCWnd4M3kwYdIBngFBVV95cUxPc1N6Vk1Gd0hiUE1mSXg5dkhWVkNxMGZkZTc4aWd2RHRWQ3hqRTQ0M2tYWWxQVTNFaFFBNlVhemczeWpjM3lOd1FabE5kM21YVFdhWHU4QlpQeklobUFEUUZmR1AwdEN4UjZfQ2hJMTZvWHVZSDFWN2wteGpwNVNIU2p3aUFsN0hmVzhCRGNibW5tSi1TSmFPTUw0N3Zqdw?oc=5
2025-08-27 04:09:59+07:00,GoogleNews,"ADRO Hapus 1 miliar Lembar Saham Treasuri, Begini Efek ke Harganya - Mikir Duit","ADRO Hapus 1 miliar Lembar Saham Treasuri, Begini Efek ke Harganya Mikir Duit",https://news.google.com/rss/articles/CBMilwFBVV95cUxOTkhVc1E1Q0x1V0d3VXdKc1lyRVg0MzJRWnUwNGl6a01Yb1FxQy1vTU03elhKaUJ4ZEZwQXRwa2d5T241Z1ZlVFJkSkZGeEhueFVSa0xjZzM1ZHBkZk1EQm1XMDlNN3hjUWNmZFFVamhPVkU0Q1U5SlV2ZkhyTFlfOGtxdHhNNG9VRTdhcUdJZzNRSDhUOUdz?oc=5,saham naik,https://news.google.com/rss/articles/CBMilwFBVV95cUxOTkhVc1E1Q0x1V0d3VXdKc1lyRVg0MzJRWnUwNGl6a01Yb1FxQy1vTU03elhKaUJ4ZEZwQXRwa2d5T241Z1ZlVFJkSkZGeEhueFVSa0xjZzM1ZHBkZk1EQm1XMDlNN3hjUWNmZFFVamhPVkU0Q1U5SlV2ZkhyTFlfOGtxdHhNNG9VRTdhcUdJZzNRSDhUOUdz?oc=5
2025-08-27 04:02:40+07:00,GoogleNews,"Saham MDKA Dibuka Stagnan di Level Rp2.260 pada 26 Agustus 2025, Investor Pantau Pergerakan Emas dan Tembaga - MSN","Saham MDKA Dibuka Stagnan di Level Rp2.260 pada 26 Agustus 2025, Investor Pantau Pergerakan Emas dan Tembaga MSN",https://news.google.com/rss/articles/CBMi7gFBVV95cUxPSWVhbUFNUFRmOUVIODl1OVlSUWEyR05uRno5Y2dhTkVST01QMVN5elpncmdHZ1k3Rm5pRnFPX2Rqc1pQVUNYaVRrdTlIUzY2MU02Y3ZNN2w4QTVXaU5KckttNkY0X3ZWQkFwOUtoZDhTZEhWQVpYczlENGVTMHAybmZCd1Ffa2FXdmFpNlJ0U3kwVDhRWTVaa0pjUWhVeWN2dEJYeWs3UUxoVERWcVZMeHR1d0NNVUQ2REVTQ2pxdzNhNFJPUEg4dUhJYjlIaV9XNm1ZTXh6ZkhjVGM1d3YwbXZfbHcyTnhXQTE0Q2Fn?oc=5,Berita emiten MDKA,https://news.google.com/rss/articles/CBMi7gFBVV95cUxPSWVhbUFNUFRmOUVIODl1OVlSUWEyR05uRno5Y2dhTkVST01QMVN5elpncmdHZ1k3Rm5pRnFPX2Rqc1pQVUNYaVRrdTlIUzY2MU02Y3ZNN2w4QTVXaU5KckttNkY0X3ZWQkFwOUtoZDhTZEhWQVpYczlENGVTMHAybmZCd1Ffa2FXdmFpNlJ0U3kwVDhRWTVaa0pjUWhVeWN2dEJYeWs3UUxoVERWcVZMeHR1d0NNVUQ2REVTQ2pxdzNhNFJPUEg4dUhJYjlIaV9XNm1ZTXh6ZkhjVGM1d3YwbXZfbHcyTnhXQTE0Q2Fn?oc=5
2025-08-27 03:44:44+07:00,GoogleNews,2 Saham Chip AI yang Siap Menang di Wall Street Berikutnya - bisnisupdate.com,2 Saham Chip AI yang Siap Menang di Wall Street Berikutnya bisnisupdate.com,https://news.google.com/rss/articles/CBMinwFBVV95cUxQLVpwU1F2Z2tUamhNeldEYnExNmN4QnNFT1JZOUJYa0dUSnFRd0g5aTFzRUE1TUFIeXF0Z0MzVFlwcDJVaGRzdzQ5Rkx6VjhIVVNic1ZFVmdpWndsdU1HX1g4SXJfcHFfaVU0ejlKRlhCVWo4LWJXTHJaVmw3dHR6YkxFTk9kV0l5Nl9DdEY2dDBCWHBBQThNaURMaUVJWmM?oc=5,saham naik,https://news.google.com/rss/articles/CBMinwFBVV95cUxQLVpwU1F2Z2tUamhNeldEYnExNmN4QnNFT1JZOUJYa0dUSnFRd0g5aTFzRUE1TUFIeXF0Z0MzVFlwcDJVaGRzdzQ5Rkx6VjhIVVNic1ZFVmdpWndsdU1HX1g4SXJfcHFfaVU0ejlKRlhCVWo4LWJXTHJaVmw3dHR6YkxFTk9kV0l5Nl9DdEY2dDBCWHBBQThNaURMaUVJWmM?oc=5
2025-08-27 03:39:54+07:00,GoogleNews,"Harga Tembaga Jatuh, Bagaimana Prospek Emiten Produsen Tembaga? - Indonesian Mining Association","Harga Tembaga Jatuh, Bagaimana Prospek Emiten Produsen Tembaga? Indonesian Mining Association",https://news.google.com/rss/articles/CBMiigFBVV95cUxQcFR3clRXYURHbUFfMDdFRlpOOWoydlRMRlRoMVZGTlB2dWx2bkI2VjZYV0Z1RVRZdHE0RmcwS29wLWZNXzlZclcycWhKTW5aQVV4dHRsRDV2TGRTNDBQTVpOZHktbXFPZXlmNm0yVUVMdVBwdjkyczd1TE9qd3NIb3FsaW5KT0dzdHc?oc=5,Berita emiten AMMN,https://news.google.com/rss/articles/CBMiigFBVV95cUxQcFR3clRXYURHbUFfMDdFRlpOOWoydlRMRlRoMVZGTlB2dWx2bkI2VjZYV0Z1RVRZdHE0RmcwS29wLWZNXzlZclcycWhKTW5aQVV4dHRsRDV2TGRTNDBQTVpOZHktbXFPZXlmNm0yVUVMdVBwdjkyczd1TE9qd3NIb3FsaW5KT0dzdHc?oc=5
2025-08-27 03:28:48+07:00,GoogleNews,Dana Asing Borong Saham - WartaKini.co.id,Dana Asing Borong Saham WartaKini.co.id,https://news.google.com/rss/articles/CBMibkFVX3lxTFBoaFMxWUN5a2dHbE16anI1Sl9Vc19DWTQyNDkxLXZlSmd0S2l4RUs0akxHSTlIbzVwUnJOamVtRUxrcDZ4UXhTRVBsbVNFZDNZSzhnazdVaFRhUDhfZUY1RURibGk3aEp4ZTJHaFNR0gFqQVVfeXFMTTlvdlJhU3ZkRWt1ZmVGdFVGZWEtVWNQdTd3NTNoMXZxT3dfN2owcFpUYVBtR0otRUNlZndtWmlBOGFFY2hFNTNYN2ZpODE2c1JoOVozY2dGVjlraUZtQzNJUUI5eTRaVDJ4Zw?oc=5,saham naik,https://news.google.com/rss/articles/CBMibkFVX3lxTFBoaFMxWUN5a2dHbE16anI1Sl9Vc19DWTQyNDkxLXZlSmd0S2l4RUs0akxHSTlIbzVwUnJOamVtRUxrcDZ4UXhTRVBsbVNFZDNZSzhnazdVaFRhUDhfZUY1RURibGk3aEp4ZTJHaFNR0gFqQVVfeXFMTTlvdlJhU3ZkRWt1ZmVGdFVGZWEtVWNQdTd3NTNoMXZxT3dfN2owcFpUYVBtR0otRUNlZndtWmlBOGFFY2hFNTNYN2ZpODE2c1JoOVozY2dGVjlraUZtQzNJUUI5eTRaVDJ4Zw?oc=5
2025-08-27 03:22:00+07:00,GoogleNews,"BEI Suspensi Saham COIN, Apa Dampaknya bagi Investor? - Bisnika - Bisnika","BEI Suspensi Saham COIN, Apa Dampaknya bagi Investor? - Bisnika Bisnika",https://news.google.com/rss/articles/CBMingFBVV95cUxPbEVaMUpRdWx5bldSc3cweUk0ZlU0aGljUy01OTA5VG96ZUZnSTRUbS1aejZ2cmN3cWR6TnhOQWQ3RHlDdjYwUi1YOXR3NXI4bGdPRnJVZzExaElOSzQydF9MM3NHTVItczM3WHBGRFpvaElRMGJPNm5pd2I5cXBxNGhZU0dlV2lBdkdwa2pCTmZDOGJqUl9OR3pXTVNKZ9IBowFBVV95cUxOUTlfTG5MTGNfQTlwV0FicFFxbnJWZ3dpaWdxdmdjVmdGQV8yZDZiZ2ZQSzZmUXhFbGVxU3hWLU1sWURoMzJHOHU4cnNTLXVBR2dOcUVSN1NqbV9EM2Zxd0FaeGNpUlQtQlNWMDNoYVU5Z0tqbEJVVnZCX0c0SUFReXlwUWRwd1EwOS1rZ3FGNkhzM2luUWhDYjEtT3JLdWdjc2hz?oc=5,saham naik,https://news.google.com/rss/articles/CBMingFBVV95cUxPbEVaMUpRdWx5bldSc3cweUk0ZlU0aGljUy01OTA5VG96ZUZnSTRUbS1aejZ2cmN3cWR6TnhOQWQ3RHlDdjYwUi1YOXR3NXI4bGdPRnJVZzExaElOSzQydF9MM3NHTVItczM3WHBGRFpvaElRMGJPNm5pd2I5cXBxNGhZU0dlV2lBdkdwa2pCTmZDOGJqUl9OR3pXTVNKZ9IBowFBVV95cUxOUTlfTG5MTGNfQTlwV0FicFFxbnJWZ3dpaWdxdmdjVmdGQV8yZDZiZ2ZQSzZmUXhFbGVxU3hWLU1sWURoMzJHOHU4cnNTLXVBR2dOcUVSN1NqbV9EM2Zxd0FaeGNpUlQtQlNWMDNoYVU5Z0tqbEJVVnZCX0c0SUFReXlwUWRwd1EwOS1rZ3FGNkhzM2luUWhDYjEtT3JLdWdjc2hz?oc=5
2025-08-27 03:20:00+07:00,GoogleNews,"IHSG Bangkit, Pasar Respons Positif Kocok Ulang MSCI - Suara Surabaya","IHSG Bangkit, Pasar Respons Positif Kocok Ulang MSCI Suara Surabaya",https://news.google.com/rss/articles/CBMiowFBVV95cUxNamY4dXNtUUlGRm9pNGowMkJjanlzMXd5bFpzNV9OVS04NlE5bmZMUzJJT29kclBEaWM5dWstb19UVmJXelVLbUFMdEQ0NEdfNmYwekhpNnBXNDhMNkFFN1VyRHhQZzh0dENJYnhZZ0UxeWNHWEl6aUFNMGpqYTYxNWMtYlJrMDZVTUFvcjA2YUo5VDFWOEFsQjNKcnNtZkk1dmNz0gGoAUFVX3lxTE5vN3pRbG1NZGx1Ym9GUUxrS2o2eXh5Nkk3c2pDbm5wWFA1TXpqdF9BQmJOS3NySlZqTDZ2WmhUbTVYcXlrbUpramtwdVBHRWxGdk9yYW5NVTlBMjVDQktMeXJWYkdUVHlKbE5TVGRMUzdzVHVIZDBUQ1hGX3hRUWJPYk5mczBXTkMxNmVUaFNwZE1MQ2hpb0VNcmhvd1ZvQUtFMVFYOWxOMw?oc=5,saham naik,https://news.google.com/rss/articles/CBMiowFBVV95cUxNamY4dXNtUUlGRm9pNGowMkJjanlzMXd5bFpzNV9OVS04NlE5bmZMUzJJT29kclBEaWM5dWstb19UVmJXelVLbUFMdEQ0NEdfNmYwekhpNnBXNDhMNkFFN1VyRHhQZzh0dENJYnhZZ0UxeWNHWEl6aUFNMGpqYTYxNWMtYlJrMDZVTUFvcjA2YUo5VDFWOEFsQjNKcnNtZkk1dmNz0gGoAUFVX3lxTE5vN3pRbG1NZGx1Ym9GUUxrS2o2eXh5Nkk3c2pDbm5wWFA1TXpqdF9BQmJOS3NySlZqTDZ2WmhUbTVYcXlrbUpramtwdVBHRWxGdk9yYW5NVTlBMjVDQktMeXJWYkdUVHlKbE5TVGRMUzdzVHVIZDBUQ1hGX3hRUWJPYk5mczBXTkMxNmVUaFNwZE1MQ2hpb0VNcmhvd1ZvQUtFMVFYOWxOMw?oc=5
2025-08-27 03:10:51+07:00,GoogleNews,"IHSG Menguat Tipis 0,12% di Tengah Tantangan Rebalancing MSCI - Vibiznews.com","IHSG Menguat Tipis 0,12% di Tengah Tantangan Rebalancing MSCI Vibiznews.com",https://news.google.com/rss/articles/CBMipgFBVV95cUxPcG9KOUxsNjk4UzV0Vks4RnRiWTdMZjBuR1lUeFJMa0RaZk5IOWUzUllsVDU0dDNqMDk4SjdrbmdIYnVxVGtUUGFEZU85UWUxckJQMVhQX1NYTEpNNTlsOVhhR3FQRUYwNm4xOXNYQ2NIZFU0VlNSSnRHbjBrU3Y3aTZ0bmJyS0F5QWNPc2JzbnhLZUFjYXRuU3FURlNRa2U4QWp2amtR?oc=5,saham naik,https://news.google.com/rss/articles/CBMipgFBVV95cUxPcG9KOUxsNjk4UzV0Vks4RnRiWTdMZjBuR1lUeFJMa0RaZk5IOWUzUllsVDU0dDNqMDk4SjdrbmdIYnVxVGtUUGFEZU85UWUxckJQMVhQX1NYTEpNNTlsOVhhR3FQRUYwNm4xOXNYQ2NIZFU0VlNSSnRHbjBrU3Y3aTZ0bmJyS0F5QWNPc2JzbnhLZUFjYXRuU3FURlNRa2U4QWp2amtR?oc=5
2025-08-27 03:08:00+07:00,GoogleNews,"Saham-Saham Ini Naik Tajam, termasuk HUMI dan DATA - investor.id","Saham-Saham Ini Naik Tajam, termasuk HUMI dan DATA investor.id",https://news.google.com/rss/articles/CBMiigFBVV95cUxQdkZoRU5McTVncm0teU1KeGEtOWwwVENYdFl3eXpPVnoxdGkxZlZfQW5oLXBkSEdmY1VpWF9XN3pFakdwMGNDbGREcjZhcGlPajdxZE5MWE9WZHJxRlVyc0ZsZFNHdFZ3dFZ0NG1IM3hvT3hubUVDbHMtNmxxSWV4QVg1WmxacHJYU3c?oc=5,saham naik,https://news.google.com/rss/articles/CBMiigFBVV95cUxQdkZoRU5McTVncm0teU1KeGEtOWwwVENYdFl3eXpPVnoxdGkxZlZfQW5oLXBkSEdmY1VpWF9XN3pFakdwMGNDbGREcjZhcGlPajdxZE5MWE9WZHJxRlVyc0ZsZFNHdFZ3dFZ0NG1IM3hvT3hubUVDbHMtNmxxSWV4QVg1WmxacHJYU3c?oc=5
2025-08-27 02:59:52+07:00,GoogleNews,Saham BUMI & GJTL Naik? Simak Analisis Hari Ini! - Bisnika - Bisnika,Saham BUMI & GJTL Naik? Simak Analisis Hari Ini! - Bisnika Bisnika,https://news.google.com/rss/articles/CBMilAFBVV95cUxNZ0dZbHNNSnVHMVdsMThKemI3QTY1RWUxU2R1X3kycEhnYmhPU0hfZWFBNVpjcGxYSzQ0MEM4d3VCVlhDVVB2WG9BT0NBcHRUTUg3OUZjd1hZamItM2RSSGR4OE9wRm1iaTNRclBOYy1VY0wtRmdRcTJYVGtZRnFYMkZQQk9hbjRsZXFfOFFRa0FoeWVy0gGaAUFVX3lxTFBMTHVwMHQ3SnFjNFRVcDQzYThLQXFJV2JoVmdXcTdXTlBvMjBvSTJVOWhhM2xBTjhEV2d2OExlSUQwLXpUWFp5MzBTeE1DQ2doRktPal96aG5FUV8yLWZLNFBWUWMtUFcxWVdHNk1qUjRvLUo2X3VjaTN5QlFwM0hWWE1sbzdrNHQwdzU4b3VGMHA3WnhQNi1nb2c?oc=5,saham naik,https://news.google.com/rss/articles/CBMilAFBVV95cUxNZ0dZbHNNSnVHMVdsMThKemI3QTY1RWUxU2R1X3kycEhnYmhPU0hfZWFBNVpjcGxYSzQ0MEM4d3VCVlhDVVB2WG9BT0NBcHRUTUg3OUZjd1hZamItM2RSSGR4OE9wRm1iaTNRclBOYy1VY0wtRmdRcTJYVGtZRnFYMkZQQk9hbjRsZXFfOFFRa0FoeWVy0gGaAUFVX3lxTFBMTHVwMHQ3SnFjNFRVcDQzYThLQXFJV2JoVmdXcTdXTlBvMjBvSTJVOWhhM2xBTjhEV2d2OExlSUQwLXpUWFp5MzBTeE1DQ2doRktPal96aG5FUV8yLWZLNFBWUWMtUFcxWVdHNk1qUjRvLUo2X3VjaTN5QlFwM0hWWE1sbzdrNHQwdzU4b3VGMHA3WnhQNi1nb2c?oc=5
2025-08-27 02:58:00+07:00,GoogleNews,"Awal Perdagangan, IHSG Naik 0,2% ke 7.921,553 - Berita Moneter","Awal Perdagangan, IHSG Naik 0,2% ke 7.921,553 Berita Moneter",https://news.google.com/rss/articles/CBMid0FVX3lxTE55NmpXNXlNaTUyZXdQSTU1R3lOMURzLTRSUENhYng1X1RpclcwbWE3WklxX1VWckFNNTRXeXplWGZ1M21pcWxwczllemI4bExHeHJBeG9KR2xhUmpvcnNxdEhfRnRBbVZJM0ttano3NmJXOVNES0NB?oc=5,Berita emiten BBCA,https://news.google.com/rss/articles/CBMid0FVX3lxTE55NmpXNXlNaTUyZXdQSTU1R3lOMURzLTRSUENhYng1X1RpclcwbWE3WklxX1VWckFNNTRXeXplWGZ1M21pcWxwczllemI4bExHeHJBeG9KR2xhUmpvcnNxdEhfRnRBbVZJM0ttano3NmJXOVNES0NB?oc=5
2025-08-27 02:57:37+07:00,GoogleNews,"Indeks Bisnis-27 Dibuka Turun, Saham DSNG Hingga BBRI, BMRI Lesu - rancakmedia.com","Indeks Bisnis-27 Dibuka Turun, Saham DSNG Hingga BBRI, BMRI Lesu rancakmedia.com",https://news.google.com/rss/articles/CBMiqAFBVV95cUxPSGVGSTBVQWZ4UHZpUGlwRGtHR09pMVNvOXR4aktGSXIwaWRjdHpmOXgyRWp0WEVDYzZRNk1hTUtrNHJfTnNGU2szTXhxTkt2UlE5d28xSGRmWllvMS1lS19QUHVsWTZrNUJEUTdGaHF5UnZ5bk5BYThEZWp5LXdkSUVPV3RBdDBGdUZYc2x1bVk5YktGR1czMXE0cHNFWUhCVzNnWnJsX2k?oc=5,saham naik,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPSGVGSTBVQWZ4UHZpUGlwRGtHR09pMVNvOXR4aktGSXIwaWRjdHpmOXgyRWp0WEVDYzZRNk1hTUtrNHJfTnNGU2szTXhxTkt2UlE5d28xSGRmWllvMS1lS19QUHVsWTZrNUJEUTdGaHF5UnZ5bk5BYThEZWp5LXdkSUVPV3RBdDBGdUZYc2x1bVk5YktGR1czMXE0cHNFWUhCVzNnWnJsX2k?oc=5
